,method,workers,N,delay,pi,delay_per_point
1584,threading,30,88900000,1.2809479236602783,3.1415662542182226,1.4408863033298969e-08
1585,multiprocessing,30,88900000,0.6620769500732422,3.1409588301462317,7.447434758979102e-09
1586,threading,1,88900000,2.4475209712982178,3.1416813048368954,2.7531169530913585e-08
1587,multiprocessing,1,88900000,2.4810903072357178,3.141785511811024,2.790877735923192e-08
1588,sequential,1,88900000,2.437689781188965,3.141785511811024,2.742058246556766e-08
1589,threading,2,88900000,1.7678236961364746,3.141406344206974,1.9885530890174068e-08
1590,multiprocessing,2,88900000,1.3721404075622559,3.141509831271091,1.5434650253793653e-08
1591,threading,3,88900000,1.5730648040771484,3.1417052868391453,1.7694767199967924e-08
1592,multiprocessing,3,88900000,1.0117518901824951,3.1419787626546682,1.1380786166282284e-08
1593,threading,4,88900000,1.4675989151000977,3.1416827446569178,1.6508424241845867e-08
1594,multiprocessing,4,88900000,0.8535561561584473,3.1415220697412822,9.60130659345835e-09
1595,threading,5,88900000,1.407090663909912,3.1413869066366704,1.582779149504963e-08
1596,multiprocessing,5,88900000,0.7899949550628662,3.1413496062992126,8.886332452900633e-09
1597,threading,6,88900000,1.3827013969421387,3.1415230596175476,1.5553446534782212e-08
1598,multiprocessing,6,88900000,0.6764185428619385,3.14162942632171,7.608757512507744e-09
1599,threading,7,88900000,1.3802273273468018,3.141819527559055,1.55256167305602e-08
1600,multiprocessing,7,88900000,0.6588704586029053,3.1418611023622045,7.411366238502871e-09
1601,threading,8,88900000,1.3580496311187744,3.141704251968504,1.5276148831482277e-08
1602,multiprocessing,8,88900000,0.6506924629211426,3.1421491113610798,7.31937528595211e-09
1603,threading,9,88900000,1.3346633911132812,3.1417296287964005,1.501308651421014e-08
1604,multiprocessing,9,88900000,0.6291882991790771,3.141202879640045,7.07748368030458e-09
1605,threading,10,88900000,1.355886459350586,3.1413639595050618,1.5251816190670257e-08
1606,multiprocessing,10,88900000,0.6240158081054688,3.141556355455568,7.019300428632944e-09
1607,threading,11,88900000,1.3419163227081299,3.141774848143982,1.50946717964919e-08
1608,multiprocessing,11,88900000,0.6290757656097412,3.1413525309336334,7.076217835880104e-09
1609,threading,12,88900000,1.3668899536132812,3.1415071316085488,1.537559002939574e-08
1610,multiprocessing,12,88900000,0.6336302757263184,3.141656692913386,7.127449670712243e-09
1611,threading,13,88900000,1.3878843784332275,3.1415659842519683,1.5611747788900196e-08
1612,multiprocessing,13,88900000,0.6341700553894043,3.141119955005624,7.133521432951679e-09
1613,threading,14,88900000,1.3608529567718506,3.141758200224972,1.5307682303395395e-08
1614,multiprocessing,14,88900000,0.6297163963317871,3.1418211023622047,7.083424030728764e-09
1615,threading,15,88900000,1.3585381507873535,3.1416987176602924,1.528164399085887e-08
1616,multiprocessing,15,88900000,0.6418652534484863,3.142071091113611,7.220081591096584e-09
1617,threading,16,88900000,1.3413777351379395,3.141704431946007,1.5088613443621366e-08
1618,multiprocessing,16,88900000,0.645559549331665,3.1418355905511812,7.261637225328065e-09
1619,threading,17,88900000,1.3886847496032715,3.141685939257593,1.5620750839181906e-08
1620,multiprocessing,17,88900000,0.6590292453765869,3.1402507086614175,7.4131523664407975e-09
1621,threading,18,88900000,1.3542368412017822,3.1414979077615297,1.5233260305981803e-08
1622,multiprocessing,18,88900000,0.6632957458496094,3.1409947356580425,7.461144497745888e-09
1623,threading,19,88900000,1.3708000183105469,3.141525489313836,1.5419572759398728e-08
1624,multiprocessing,19,88900000,0.6719422340393066,3.1407927559055118,7.558405332275665e-09
1625,threading,20,88900000,1.3324432373046875,3.141471541057368,1.498811290556454e-08
1626,multiprocessing,20,88900000,0.6689560413360596,3.1426771653543306,7.524814863172773e-09
1627,threading,21,88900000,1.4280200004577637,3.141579212598425,1.6063217103011964e-08
1628,multiprocessing,21,88900000,0.6946065425872803,3.1421801574803148,7.813346935739935e-09
1629,threading,22,88900000,1.375133991241455,3.1413611698537682,1.5468323860983746e-08
1630,multiprocessing,22,88900000,0.6595067977905273,3.141073385826772,7.4185241596234794e-09
1631,threading,23,88900000,1.357396125793457,3.1417926209223848,1.5268797815449462e-08
1632,multiprocessing,23,88900000,0.6410961151123047,3.141807244094488,7.2114298662801425e-09
1633,threading,24,88900000,1.2990458011627197,3.141320179977503,1.4612438708242067e-08
1634,multiprocessing,24,88900000,0.6533644199371338,3.1419536557930257,7.3494310454120786e-09
1635,threading,25,88900000,1.4500586986541748,3.1415506861642295,1.6311121469675758e-08
1636,multiprocessing,25,88900000,0.7032411098480225,3.142562429696288,7.91047367658068e-09
1637,threading,26,88900000,1.4464852809906006,3.1414008998875143,1.6270925545451075e-08
1638,multiprocessing,26,88900000,0.6919803619384766,3.1409146456692913,7.783806096045855e-09
1639,threading,27,88900000,1.435716152191162,3.141706681664792,1.6149787988651993e-08
1640,multiprocessing,27,88900000,0.6963868141174316,3.141244994375703,7.833372487260199e-09
1641,threading,28,88900000,1.5118987560272217,3.1414229921259844,1.7006735163410817e-08
1642,multiprocessing,28,88900000,0.6556944847106934,3.13959937007874,7.3756409978705665e-09
1643,threading,29,88900000,1.5156424045562744,3.1414525534308213,1.7048845945514897e-08
1644,multiprocessing,29,88900000,0.6623799800872803,3.142177727784027,7.450843420554334e-09
1645,threading,30,88900000,1.5327188968658447,3.1412511586051743,1.7240932473181605e-08
1646,multiprocessing,30,88900000,0.6677529811859131,3.1423491563554555,7.511282128075513e-09
1647,threading,1,100000000,2.7326128482818604,3.14172496,2.7326128482818604e-08
1648,multiprocessing,1,100000000,2.8130149841308594,3.14153116,2.8130149841308595e-08
1649,sequential,1,100000000,2.759286642074585,3.14153116,2.759286642074585e-08
1650,threading,2,100000000,2.004667043685913,3.14138736,2.004667043685913e-08
1651,multiprocessing,2,100000000,1.5384430885314941,3.14184352,1.538443088531494e-08
1652,threading,3,100000000,1.7917828559875488,3.1417144,1.7917828559875487e-08
1653,multiprocessing,3,100000000,1.1454875469207764,3.14152848,1.1454875469207764e-08
1654,threading,4,100000000,1.6616086959838867,3.14153828,1.661608695983887e-08
1655,multiprocessing,4,100000000,0.9635810852050781,3.14204928,9.635810852050782e-09
1656,threading,5,100000000,1.6406257152557373,3.14170592,1.6406257152557374e-08
1657,multiprocessing,5,100000000,0.8464047908782959,3.1417146,8.464047908782958e-09
1658,threading,6,100000000,1.5229511260986328,3.14160808,1.5229511260986327e-08
1659,multiprocessing,6,100000000,0.7751355171203613,3.14129112,7.751355171203613e-09
1660,threading,7,100000000,1.5575227737426758,3.14146492,1.5575227737426757e-08
1661,multiprocessing,7,100000000,0.7385787963867188,3.14102012,7.385787963867188e-09
1662,threading,8,100000000,1.5117833614349365,3.14166224,1.5117833614349367e-08
1663,multiprocessing,8,100000000,0.7339327335357666,3.14072704,7.339327335357666e-09
1664,threading,9,100000000,1.4936680793762207,3.14145084,1.493668079376221e-08
1665,multiprocessing,9,100000000,0.6872587203979492,3.14130672,6.872587203979492e-09
1666,threading,10,100000000,1.5333209037780762,3.14149764,1.5333209037780763e-08
1667,multiprocessing,10,100000000,0.6855854988098145,3.1416764,6.8558549880981444e-09
1668,threading,11,100000000,1.4794626235961914,3.1416008,1.4794626235961915e-08
1669,multiprocessing,11,100000000,0.7096233367919922,3.14196784,7.096233367919922e-09
1670,threading,12,100000000,1.5016748905181885,3.14171736,1.5016748905181885e-08
1671,multiprocessing,12,100000000,0.6947159767150879,3.14252592,6.947159767150879e-09
1672,threading,13,100000000,1.5213520526885986,3.1415274,1.5213520526885988e-08
1673,multiprocessing,13,100000000,0.6933221817016602,3.14086136,6.933221817016602e-09
1674,threading,14,100000000,1.4885294437408447,3.14178472,1.4885294437408448e-08
1675,multiprocessing,14,100000000,0.7001011371612549,3.141768,7.001011371612549e-09
1676,threading,15,100000000,1.516871690750122,3.1416782,1.516871690750122e-08
1677,multiprocessing,15,100000000,0.7284188270568848,3.1415394,7.284188270568847e-09
1678,threading,16,100000000,1.484731674194336,3.14150032,1.484731674194336e-08
1679,multiprocessing,16,100000000,0.7145218849182129,3.14077504,7.145218849182129e-09
1680,threading,17,100000000,1.545792579650879,3.1415304,1.545792579650879e-08
1681,multiprocessing,17,100000000,0.7152564525604248,3.142365,7.152564525604248e-09
1682,threading,18,100000000,1.491786241531372,3.14150148,1.491786241531372e-08
1683,multiprocessing,18,100000000,0.7213325500488281,3.14137728,7.2133255004882816e-09
1684,threading,19,100000000,1.5332589149475098,3.14178156,1.5332589149475097e-08
1685,multiprocessing,19,100000000,0.7494466304779053,3.14320496,7.494466304779053e-09
1686,threading,20,100000000,1.5300168991088867,3.14137992,1.5300168991088868e-08
1687,multiprocessing,20,100000000,0.7347228527069092,3.1426816,7.347228527069091e-09
1688,threading,21,100000000,1.5559992790222168,3.14176808,1.555999279022217e-08
1689,multiprocessing,21,100000000,0.7755286693572998,3.14203932,7.755286693572998e-09
1690,threading,22,100000000,1.5574369430541992,3.14134232,1.5574369430541993e-08
1691,multiprocessing,22,100000000,0.7795681953430176,3.14081592,7.795681953430175e-09
1692,threading,23,100000000,1.5326359272003174,3.1412368,1.5326359272003174e-08
1693,multiprocessing,23,100000000,0.7876243591308594,3.14175584,7.876243591308594e-09
1694,threading,24,100000000,1.5213887691497803,3.14172944,1.5213887691497803e-08
1695,multiprocessing,24,100000000,0.7163677215576172,3.1425696,7.163677215576172e-09
1696,threading,25,100000000,1.4789087772369385,3.14183968,1.4789087772369384e-08
1697,multiprocessing,25,100000000,0.708357572555542,3.141332,7.08357572555542e-09
1698,threading,26,100000000,1.6239631175994873,3.1415496,1.6239631175994875e-08
1699,multiprocessing,26,100000000,0.7019739151000977,3.14157376,7.019739151000977e-09
1700,threading,27,100000000,1.610708236694336,3.14155116,1.610708236694336e-08
1701,multiprocessing,27,100000000,0.7027575969696045,3.14165952,7.027575969696045e-09
1702,threading,28,100000000,1.6380479335784912,3.14130788,1.6380479335784913e-08
1703,multiprocessing,28,100000000,0.7197823524475098,3.1419696,7.197823524475097e-09
1704,threading,29,100000000,1.422133445739746,3.1416864,1.4221334457397462e-08
1705,multiprocessing,29,100000000,0.7417645454406738,3.14171732,7.417645454406739e-09
1706,threading,30,100000000,1.5059170722961426,3.14162816,1.5059170722961425e-08
1707,multiprocessing,30,100000000,0.729785680770874,3.1418292,7.29785680770874e-09
1708,threading,1,100000000,2.7689123153686523,3.1417318,2.7689123153686525e-08
1709,multiprocessing,1,100000000,2.808619499206543,3.14204364,2.808619499206543e-08
1710,sequential,1,100000000,2.731494665145874,3.14204364,2.731494665145874e-08
1711,threading,2,100000000,1.9886727333068848,3.14148788,1.9886727333068847e-08
1712,multiprocessing,2,100000000,1.542421579360962,3.1415688,1.542421579360962e-08
1713,threading,3,100000000,1.7634828090667725,3.14139532,1.7634828090667724e-08
1714,multiprocessing,3,100000000,1.140378713607788,3.14160216,1.140378713607788e-08
1715,threading,4,100000000,1.653566598892212,3.14144888,1.653566598892212e-08
1716,multiprocessing,4,100000000,0.9622142314910889,3.14112848,9.62214231491089e-09
1717,threading,5,100000000,1.6044883728027344,3.14182844,1.6044883728027344e-08
1718,multiprocessing,5,100000000,0.8323400020599365,3.1412756,8.323400020599364e-09
1719,threading,6,100000000,1.5458471775054932,3.14159796,1.5458471775054933e-08
1720,multiprocessing,6,100000000,0.7864811420440674,3.14137992,7.864811420440674e-09
1721,threading,7,100000000,1.5205028057098389,3.14135672,1.520502805709839e-08
1722,multiprocessing,7,100000000,0.7628588676452637,3.14143536,7.628588676452638e-09
1723,threading,8,100000000,1.517056941986084,3.14179628,1.517056941986084e-08
1724,multiprocessing,8,100000000,0.7187941074371338,3.1417904,7.187941074371338e-09
1725,threading,9,100000000,1.5227088928222656,3.14154756,1.5227088928222656e-08
1726,multiprocessing,9,100000000,0.6985316276550293,3.14187192,6.985316276550293e-09
1727,threading,10,100000000,1.5329418182373047,3.1417788,1.5329418182373048e-08
1728,multiprocessing,10,100000000,0.6857023239135742,3.1412336,6.857023239135743e-09
1729,threading,11,100000000,1.5086746215820312,3.14133544,1.5086746215820312e-08
1730,multiprocessing,11,100000000,0.6892189979553223,3.14095804,6.892189979553223e-09
1731,threading,12,100000000,1.5444881916046143,3.14135716,1.5444881916046143e-08
1732,multiprocessing,12,100000000,0.7100143432617188,3.1414224,7.1001434326171875e-09
1733,threading,13,100000000,1.5192389488220215,3.14159416,1.5192389488220215e-08
1734,multiprocessing,13,100000000,0.6928777694702148,3.14214472,6.928777694702149e-09
1735,threading,14,100000000,1.5365991592407227,3.1415364,1.5365991592407227e-08
1736,multiprocessing,14,100000000,0.6988646984100342,3.14084008,6.988646984100342e-09
1737,threading,15,100000000,1.4888882637023926,3.14143176,1.4888882637023925e-08
1738,multiprocessing,15,100000000,0.7193875312805176,3.1422018,7.193875312805176e-09
1739,threading,16,100000000,1.5347115993499756,3.14172132,1.5347115993499756e-08
1740,multiprocessing,16,100000000,0.7192044258117676,3.14247232,7.192044258117676e-09
1741,threading,17,100000000,1.50303053855896,3.14123468,1.5030305385589598e-08
1742,multiprocessing,17,100000000,0.7167224884033203,3.1419774,7.1672248840332034e-09
1743,threading,18,100000000,1.505164384841919,3.14145512,1.505164384841919e-08
1744,multiprocessing,18,100000000,0.7341265678405762,3.14152632,7.3412656784057616e-09
1745,threading,19,100000000,1.5140910148620605,3.14147476,1.5140910148620607e-08
1746,multiprocessing,19,100000000,0.7294025421142578,3.14019688,7.294025421142578e-09
1747,threading,20,100000000,1.5106186866760254,3.14146568,1.5106186866760255e-08
1748,multiprocessing,20,100000000,0.7693355083465576,3.1427928,7.693355083465577e-09
1749,threading,21,100000000,1.5214121341705322,3.14159076,1.5214121341705322e-08
1750,multiprocessing,21,100000000,0.7589256763458252,3.14064156,7.589256763458253e-09
1751,threading,22,100000000,1.5015850067138672,3.14149908,1.5015850067138672e-08
1752,multiprocessing,22,100000000,0.7778265476226807,3.14175488,7.778265476226807e-09
1753,threading,23,100000000,1.534719467163086,3.14154616,1.534719467163086e-08
1754,multiprocessing,23,100000000,0.7621679306030273,3.1419518,7.621679306030273e-09
1755,threading,24,100000000,1.5459680557250977,3.14175636,1.5459680557250977e-08
1756,multiprocessing,24,100000000,0.7376794815063477,3.14157504,7.376794815063476e-09
1757,threading,25,100000000,1.6252720355987549,3.141412,1.625272035598755e-08
1758,multiprocessing,25,100000000,0.7134642601013184,3.141667,7.134642601013184e-09
1759,threading,26,100000000,1.501490831375122,3.14138964,1.501490831375122e-08
1760,multiprocessing,26,100000000,0.7275841236114502,3.1408884,7.275841236114502e-09
1761,threading,27,100000000,1.4767022132873535,3.14174608,1.4767022132873535e-08
1762,multiprocessing,27,100000000,0.7124114036560059,3.14135064,7.1241140365600585e-09
1763,threading,28,100000000,1.4573030471801758,3.1415648,1.4573030471801758e-08
1764,multiprocessing,28,100000000,0.7149739265441895,3.14136032,7.1497392654418945e-09
1765,threading,29,100000000,1.5764281749725342,3.14147292,1.576428174972534e-08
1766,multiprocessing,29,100000000,0.7276649475097656,3.14215464,7.276649475097656e-09
1767,threading,30,100000000,1.50437331199646,3.14167164,1.50437331199646e-08
1768,multiprocessing,30,100000000,0.737034797668457,3.1425708,7.37034797668457e-09
1769,threading,1,100000000,2.749180555343628,3.1417038,2.749180555343628e-08
1770,multiprocessing,1,100000000,2.8204050064086914,3.14153416,2.8204050064086915e-08
1771,sequential,1,100000000,2.7463510036468506,3.14153416,2.7463510036468507e-08
1772,threading,2,100000000,2.005795955657959,3.1414856,2.005795955657959e-08
1773,multiprocessing,2,100000000,1.5478463172912598,3.14150872,1.5478463172912598e-08
1774,threading,3,100000000,1.7327628135681152,3.14156472,1.7327628135681154e-08
1775,multiprocessing,3,100000000,1.1283249855041504,3.14165196,1.1283249855041504e-08
1776,threading,4,100000000,1.6453874111175537,3.14170464,1.645387411117554e-08
1777,multiprocessing,4,100000000,0.9603171348571777,3.14120624,9.603171348571778e-09
1778,threading,5,100000000,1.5738625526428223,3.1412956,1.5738625526428223e-08
1779,multiprocessing,5,100000000,0.847712516784668,3.1415856,8.47712516784668e-09
1780,threading,6,100000000,1.5457179546356201,3.1415682,1.54571795463562e-08
1781,multiprocessing,6,100000000,0.7776410579681396,3.14209728,7.776410579681397e-09
1782,threading,7,100000000,1.5743834972381592,3.14174836,1.5743834972381593e-08
1783,multiprocessing,7,100000000,0.746196985244751,3.14132476,7.46196985244751e-09
1784,threading,8,100000000,1.512838363647461,3.1414108,1.512838363647461e-08
1785,multiprocessing,8,100000000,0.7151620388031006,3.14124672,7.151620388031006e-09
1786,threading,9,100000000,1.4987092018127441,3.1415742,1.498709201812744e-08
1787,multiprocessing,9,100000000,0.7031946182250977,3.14196624,7.031946182250976e-09
1788,threading,10,100000000,1.5225191116333008,3.14160444,1.5225191116333007e-08
1789,multiprocessing,10,100000000,0.6966638565063477,3.1412312,6.966638565063477e-09
1790,threading,11,100000000,1.5111651420593262,3.14160536,1.511165142059326e-08
1791,multiprocessing,11,100000000,0.6942882537841797,3.14242984,6.942882537841797e-09
1792,threading,12,100000000,1.5181424617767334,3.1414828,1.5181424617767335e-08
1793,multiprocessing,12,100000000,0.6987543106079102,3.1407144,6.987543106079102e-09
1794,threading,13,100000000,1.4877068996429443,3.1414872,1.4877068996429444e-08
1795,multiprocessing,13,100000000,0.6938292980194092,3.14133092,6.938292980194091e-09
1796,threading,14,100000000,1.5170400142669678,3.14134636,1.5170400142669678e-08
1797,multiprocessing,14,100000000,0.7008893489837646,3.14275136,7.008893489837646e-09
1798,threading,15,100000000,1.495718240737915,3.14183028,1.495718240737915e-08
1799,multiprocessing,15,100000000,0.6986088752746582,3.1415562,6.986088752746582e-09
1800,threading,16,100000000,1.5289819240570068,3.14172336,1.5289819240570068e-08
1801,multiprocessing,16,100000000,0.7066986560821533,3.14180928,7.066986560821533e-09
1802,threading,17,100000000,1.5280961990356445,3.14171376,1.5280961990356445e-08
1803,multiprocessing,17,100000000,0.7276995182037354,3.14094992,7.276995182037353e-09
1804,threading,18,100000000,1.531036615371704,3.14165428,1.531036615371704e-08
1805,multiprocessing,18,100000000,0.7191798686981201,3.14185608,7.1917986869812015e-09
1806,threading,19,100000000,1.576991081237793,3.14157476,1.576991081237793e-08
1807,multiprocessing,19,100000000,0.7543861865997314,3.14193424,7.543861865997315e-09
1808,threading,20,100000000,1.5565948486328125,3.14193212,1.5565948486328124e-08
1809,multiprocessing,20,100000000,0.7684178352355957,3.1413808,7.684178352355957e-09
1810,threading,21,100000000,1.4930040836334229,3.14186216,1.4930040836334228e-08
1811,multiprocessing,21,100000000,0.765073299407959,3.14145804,7.65073299407959e-09
1812,threading,22,100000000,1.5911166667938232,3.1416292,1.5911166667938232e-08
1813,multiprocessing,22,100000000,0.7609498500823975,3.14113096,7.609498500823975e-09
1814,threading,23,100000000,1.5332753658294678,3.14143256,1.5332753658294677e-08
1815,multiprocessing,23,100000000,0.7790770530700684,3.14194536,7.790770530700684e-09
1816,threading,24,100000000,1.512331247329712,3.14153004,1.512331247329712e-08
1817,multiprocessing,24,100000000,0.7155649662017822,3.1416576,7.155649662017822e-09
1818,threading,25,100000000,1.4473249912261963,3.14156252,1.4473249912261963e-08
1819,multiprocessing,25,100000000,0.7015862464904785,3.14101,7.015862464904785e-09
1820,threading,26,100000000,1.5035386085510254,3.14151512,1.5035386085510255e-08
1821,multiprocessing,26,100000000,0.7023887634277344,3.14183064,7.023887634277344e-09
1822,threading,27,100000000,1.576373815536499,3.14172904,1.576373815536499e-08
1823,multiprocessing,27,100000000,0.6968109607696533,3.14093052,6.9681096076965336e-09
1824,threading,28,100000000,1.606510877609253,3.14133564,1.606510877609253e-08
1825,multiprocessing,28,100000000,0.7112107276916504,3.142048,7.112107276916504e-09
1826,threading,29,100000000,1.467747449874878,3.14147632,1.4677474498748779e-08
1827,multiprocessing,29,100000000,0.7290308475494385,3.1412974,7.290308475494385e-09
1828,threading,30,100000000,1.554248332977295,3.14151036,1.5542483329772948e-08
1829,multiprocessing,30,100000000,0.7345137596130371,3.1424772,7.345137596130371e-09
